527399300	20150406	201504	2015	2015.263	USAEDU	UNITED STATES	USA					EDU			EDU	UNIVERSITY						EDU			0	51	51	5	1	3.4	2	1	2	2.2530329289	3	Dayton, Ohio, United States	US	USOH	39.7589	-84.1916	1064514	4	Suzhou, Jiangsu, China	CH	CH04	31.3114	120.618	79514	3	Dayton, Ohio, United States	US	USOH	39.7589	-84.1916	1064514	20160405	http://www.mydaytondailynews.com/news/news/fuyao-chairman-moraine-plant-will-need-more-than-2/nqxRJ/
527399301	20150406	201504	2015	2015.263	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	42	42	4	1	1.9	1	1	1	-0.147601476	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399302	20150406	201504	2015	2015.263	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	42	42	4	1	1.9	2	1	2	-0.147601476	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399303	20150406	201504	2015	2015.263	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	42	42	4	1	1.9	1	1	1	-0.147601476	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399304	20150406	201504	2015	2015.263	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	42	42	4	1	1.9	2	1	2	-0.147601476	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399305	20160306	201603	2016	2016.1808	AUS	VICTORIA	AUS								GBR	BRITAIN	GBR								1	52	52	5	1	3.5	175	25	175	-1.7030487665	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20160405	http://kboi2.com/news/entertainment/supermodel-drama-adriana-lima-denies-making-catty-remarks-about-kendall-jenner
527399306	20160306	201603	2016	2016.1808	AUS	VICTORIA	AUS								MED	MEDIA						MED			1	52	52	5	1	3.5	75	25	75	-1.7030487665	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20160405	http://kboi2.com/news/entertainment/supermodel-drama-adriana-lima-denies-making-catty-remarks-about-kendall-jenner
527399307	20160306	201603	2016	2016.1808	CHE	BASEL	CHE								BUS	BANK						BUS			0	20	20	2	1	3	10	1	10	-2.9612756264	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20160405	http://www.bloomberg.com/news/articles/2016-04-04/basel-warns-against-myopic-calls-to-ease-bank-capital-demands
527399308	20160306	201603	2016	2016.1808	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	20	20	2	1	3	1	1	1	-3.7558685446	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160405	http://krebsonsecurity.com/2016/04/sources-trump-hotels-breached-again/
527399309	20160306	201603	2016	2016.1808	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	20	20	2	1	3	4	1	4	-3.7558685446	1	China	CH	CH	35	105	CH	1	Russia	RS	RS	60	100	RS	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160405	http://krebsonsecurity.com/2016/04/sources-trump-hotels-breached-again/
527399310	20160306	201603	2016	2016.1808	CVL	MIGRANT						CVL			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	57	57	5	1	8	20	2	20	-6.4291001375	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	39.1667	26.25	-822201	4	Dikili, Erzurum, Turkey	TU	TU25	39.3811	41.5665	-746275	4	Dikili, Erzurum, Turkey	TU	TU25	39.3811	41.5665	-746275	20160405	http://www.huewire.com/miscellaneous/first-wave-of-migrants-returned-to-turkey-under-european-union-deal/143594/
527399311	20160306	201603	2016	2016.1808	CVL	MIGRANT						CVL			TUR	TURKEY	TUR								1	57	57	5	1	8	20	2	20	-6.4291001375	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	39.1667	26.25	-822201	4	Dikili, Erzurum, Turkey	TU	TU25	39.3811	41.5665	-746275	4	Dikili, Erzurum, Turkey	TU	TU25	39.3811	41.5665	-746275	20160405	http://www.huewire.com/miscellaneous/first-wave-of-migrants-returned-to-turkey-under-european-union-deal/143594/
527399312	20160306	201603	2016	2016.1808	GBR	LONDON	GBR								GOV	FINANCE MINIST						GOV			0	40	40	4	1	1	6	2	6	-6.1813630491	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20160405	http://english.sina.com/buz/f/2016-04-05/doc-ifxqxcnr5292125.shtml
527399313	20160306	201603	2016	2016.1808	GOV	AUTHORITIES						GOV													1	73	73	7	2	7.4	330	33	330	-6.3489335763	2	California, United States	US	USCA	36.17	-119.746	CA	0							2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20160405	http://keprtv.com/news/offbeat/wayward-sea-lion-snarls-traffic-in-california-again
527399314	20160306	201603	2016	2016.1808	GOV	GOVERNMENT						GOV			BUS	BANK						BUS			0	40	40	4	1	1	4	2	4	-0.846390014	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	20160405	http://www.brisbanetimes.com.au/business/world-business/saudi-arabia-unveils-biggestever-economic-overhaul-20160404-gnydvy.html
527399315	20160306	201603	2016	2016.1808	GOV	GOVERNMENT						GOV			BUS	BANK						BUS			0	40	40	4	1	1	6	2	6	-0.846390014	1	Japan	JA	JA	36	138	JA	1	Japan	JA	JA	36	138	JA	1	Japan	JA	JA	36	138	JA	20160405	http://www.brisbanetimes.com.au/business/world-business/saudi-arabia-unveils-biggestever-economic-overhaul-20160404-gnydvy.html
527399316	20160306	201603	2016	2016.1808	GOV	FINANCE MINIST						GOV			GBR	LONDON	GBR								0	26	26	2	1	4	40	4	40	-6.0253115009	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20160405	http://english.sina.com/buz/f/2016-04-05/doc-ifxqxcnr5292125.shtml
